config,q,t,R_q
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.413448e-05,8.507304e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.433476e-05,8.494213e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.453505e-05,8.481123e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.473534e-05,8.468033e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.493562e-05,8.454943e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.513591e-05,8.441603e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.533619e-05,8.428144e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.553648e-05,8.414686e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.573677e-05,8.401227e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.593705e-05,8.387768e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.613734e-05,8.374077e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.633763e-05,8.360278e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.653791e-05,8.346479e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.673820e-05,8.332681e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.693848e-05,8.318882e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.713877e-05,8.304965e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.733906e-05,8.290995e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.753934e-05,8.277026e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.773963e-05,8.263056e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.793991e-05,8.249086e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.814020e-05,8.234472e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.834049e-05,8.219580e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.854077e-05,8.204689e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.874106e-05,8.189798e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.894134e-05,8.174907e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.914163e-05,8.160169e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.934192e-05,8.145494e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.954220e-05,8.130820e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.974249e-05,8.116145e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,9.994278e-05,8.101470e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.001431e-04,8.087306e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.003433e-04,8.073345e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.005436e-04,8.059385e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.007439e-04,8.045425e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.009442e-04,8.031465e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.011445e-04,8.018528e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.013448e-04,8.005988e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.015451e-04,7.993447e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.017454e-04,7.980906e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.019456e-04,7.968366e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.021459e-04,7.957711e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.023462e-04,7.947758e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.025465e-04,7.937805e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.027468e-04,7.927852e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.029471e-04,7.917899e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.031474e-04,7.908858e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.033476e-04,7.900144e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.035479e-04,7.891430e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.037482e-04,7.882716e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.039485e-04,7.874002e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.041488e-04,7.866105e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.043491e-04,7.858492e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.045494e-04,7.850879e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.047496e-04,7.843266e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.049499e-04,7.835652e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.051502e-04,7.826620e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.053505e-04,7.817114e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.055508e-04,7.807609e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.057511e-04,7.798103e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.059514e-04,7.788598e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.061516e-04,7.778100e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.063519e-04,7.767284e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.065522e-04,7.756469e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.067525e-04,7.745653e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.069528e-04,7.734837e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.071531e-04,7.724197e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.073534e-04,7.713610e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.075536e-04,7.703024e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.077539e-04,7.692437e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.079542e-04,7.681851e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.081545e-04,7.671454e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.083548e-04,7.661113e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.085551e-04,7.650773e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.087554e-04,7.640432e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.089557e-04,7.630091e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.091559e-04,7.621431e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.093562e-04,7.613250e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.095565e-04,7.605069e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.097568e-04,7.596887e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.099571e-04,7.588706e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.101574e-04,7.582264e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.103577e-04,7.576297e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.105579e-04,7.570329e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.107582e-04,7.564362e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.109585e-04,7.558394e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.111588e-04,7.551403e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.113591e-04,7.544145e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.115594e-04,7.536887e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.117597e-04,7.529629e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.119599e-04,7.522371e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.121602e-04,7.514303e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.123605e-04,7.506033e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.125608e-04,7.497763e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.127611e-04,7.489493e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.129614e-04,7.481223e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.131617e-04,7.473663e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.133619e-04,7.466273e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.135622e-04,7.458883e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.137625e-04,7.451493e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.139628e-04,7.444103e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.141631e-04,7.436023e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.143634e-04,7.427785e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.145637e-04,7.419547e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.147639e-04,7.411308e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.149642e-04,7.403070e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.151645e-04,7.395914e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.153648e-04,7.388993e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.155651e-04,7.382071e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.157654e-04,7.375150e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.159657e-04,7.368229e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.161660e-04,7.361740e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.163662e-04,7.355342e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.165665e-04,7.348943e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.167668e-04,7.342545e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.169671e-04,7.336146e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.171674e-04,7.328934e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.173677e-04,7.321561e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.175680e-04,7.314189e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.177682e-04,7.306816e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.179685e-04,7.299443e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.181688e-04,7.289913e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.183691e-04,7.279979e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.185694e-04,7.270046e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.187697e-04,7.260112e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.189700e-04,7.250179e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.191702e-04,7.241122e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.193705e-04,7.232220e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.195708e-04,7.223318e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.197711e-04,7.214416e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.199714e-04,7.205514e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.201717e-04,7.200339e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.203720e-04,7.195784e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.205722e-04,7.191229e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.207725e-04,7.186674e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.209728e-04,7.182120e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.211731e-04,7.177050e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.213734e-04,7.171899e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.215737e-04,7.166748e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.217740e-04,7.161597e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.219742e-04,7.156447e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.221745e-04,7.149753e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.223748e-04,7.142831e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.225751e-04,7.135909e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.227754e-04,7.128987e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.229757e-04,7.122066e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.231760e-04,7.115029e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.233763e-04,7.107976e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.235765e-04,7.100923e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.237768e-04,7.093871e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.239771e-04,7.086818e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.241774e-04,7.080924e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.243777e-04,7.075180e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.245780e-04,7.069435e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.247783e-04,7.063691e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.249785e-04,7.057947e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.251788e-04,7.053627e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.253791e-04,7.049478e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.255794e-04,7.045329e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.257797e-04,7.041180e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.259800e-04,7.037031e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.261803e-04,7.034212e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.263805e-04,7.031541e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.265808e-04,7.028869e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.267811e-04,7.026198e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.269814e-04,7.023526e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.271817e-04,7.022681e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.273820e-04,7.022023e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.275823e-04,7.021365e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.277825e-04,7.020707e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.279828e-04,7.020049e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.281831e-04,7.020971e-02
sens_K5_tau2e-7_q0.5_N6400000,0.9,1.283834e-04,7.022042e-02
