seed,method,t,Nact,total_mass,global_nESS,max_mean_weight,global_rel_L2,mean_Em,max_Em,num_Em_gt_20pct,mean_late_Em,max_late_Em,num_late_gt_20pct,max_late_localL2,min_local_eff,min_late_local_eff,median_local_eff,n_resamples
4,weighted_ess_resample,0.156,20000,40.88339861838822,0.9017265874830215,6.171087071999779,0.898009313316279,0.9011745540330165,0.975105737131663,16,0.972740782159171,0.975105737131663,4,0.8930992137906637,44.31827462775203,50.00000000000001,54.000000000000014,0
4,weighted_ess_resample,0.20800000000000002,20000,42.151843461777936,0.7364954873168564,11.41758056631607,0.890613373265569,0.859897167162321,0.9742442453632065,16,0.9725106849549607,0.9742442453632065,4,0.8612940631147288,38.02063208785091,52.00000000000001,54.5,0
4,weighted_ess_resample,0.26,20000,44.31415062802086,0.9999901850820945,1.0116732966238864,0.9105472973249391,0.7860317821280898,0.9750564200007312,15,0.9716550227281037,0.9750564200007312,4,1.020985238015896,42.99999999999999,44.00000000000001,55.4999586286766,1
4,weighted_ess_resample,0.313,20000,48.08812031836951,0.9606007553994295,1.8143524441820231,0.5932145001323378,0.7547048004107062,0.974060465408441,13,0.9712409507789237,0.974060465408441,4,1.067980821616943,44.99999999999952,46.00000000000003,55.008307722237234,1
4,weighted_ess_resample,0.365,20000,51.896271660232415,0.872870221072486,3.047911454721969,0.5192300385818378,0.838388962919959,0.9735682386718187,16,0.9706888868837871,0.9730730444099862,4,1.0267083762048097,42.99999999952849,48.0,53.85711149206224,1
4,weighted_ess_resample,0.417,20000,53.30875874382362,0.8174456343014334,5.7123429732838105,0.5094266736394133,0.8178824174869435,0.9761386011196598,16,0.9719570465235146,0.9748869073344903,4,1.181535135193992,38.999999500146025,45.0,50.055232281017005,1
4,weighted_ess_resample,0.46900000000000003,20000,54.82681135774852,0.7020232424413319,10.606355470313337,0.5306012875877044,0.7640435032824875,0.9772378536764926,16,0.9721024913962125,0.9772378536764926,4,1.0639297263549121,37.99958452437268,41.0,52.99973450076237,1
4,weighted_ess_resample,0.521,20000,57.461643663616016,0.5010877469417353,19.189254303577577,0.6565600749808971,0.68035886619172,0.9751467300500647,15,0.9722471818886801,0.9751467300500647,4,1.2483426612830066,36.728427664971,45.0,50.07191273289849,1
4,weighted_ess_resample,0.5730000000000001,20000,61.81310303905336,0.9665163010156431,1.7398334793129826,0.5375537906167668,0.6217591315497142,0.977271055427234,13,0.9732385007455191,0.977271055427234,4,1.2317252942005534,30.999999999999982,30.999999999999982,220.35521483539236,2
4,weighted_ess_resample,0.626,20000,65.41563674946201,0.900022166890685,3.200847402514609,0.4922054358290452,0.6706843322263691,0.9788498066252999,16,0.9735622588081656,0.9788498066252999,4,1.2814831541143763,28.999999999998064,28.999999999998064,210.41261522016825,2
