N,t,S_L2,peak,umin,mass_u,mass_v
160,0.00010836120401337793,1420.8236155260154,191766.17985980224,-1.8189894035458565e-12,31.41592653016247,31.415637991575156
160,0.00010903010033444817,1426.1439680622696,193562.25878667855,-3.637978807091713e-12,31.415926530162462,31.41563799176815
160,0.0001096989966555184,1431.3886239638605,195336.2397529999,-3.637978807091713e-12,31.41592653016246,31.415637991961145
160,0.00011036789297658864,1436.5609184857767,197088.95665785024,-3.637978807091713e-12,31.41592653016246,31.415637992154146
160,0.00011103678929765886,1441.6639486687502,198821.17800903477,-3.637978807091713e-12,31.415926530162448,31.415637992347147
160,0.0001117056856187291,1446.700590701352,200533.61335892623,-1.8189894035458565e-12,31.415926530162448,31.415637992540148
160,0.00011237458193979933,1451.6735175451747,202226.92120378403,-1.8189894035458565e-12,31.415926530162448,31.415637992733142
160,0.00011304347826086957,1456.5852150467902,203901.71529795072,-3.637978807091713e-12,31.415926530162448,31.415637992926136
160,0.0001137123745819398,1461.4379969583706,205558.5700077623,-1.8189894035458565e-12,31.415926530162437,31.415637993119137
160,0.00011438127090301004,1466.2340144918583,207198.02478739124,-3.637978807091713e-12,31.41592653016243,31.415637993312135
160,0.00011505016722408026,1470.9752593970143,208820.58791636693,-3.637978807091713e-12,31.41592653016243,31.41563799350513
160,0.0001157190635451505,1475.6635652185987,210426.73983347625,-3.637978807091713e-12,31.41592653016243,31.415637993698127
160,0.00011638795986622074,1480.3006185083375,212016.93594842943,-3.637978807091713e-12,31.41592653016242,31.415637993891124
160,0.00011705685618729097,1484.8879813633414,213591.60824134276,-3.637978807091713e-12,31.415926530162412,31.415637994084125
160,0.00011772575250836121,1489.42711149287,215151.1664649757,-1.8189894035458565e-12,31.415926530162412,31.41563799427712
160,0.00011839464882943144,1493.9193576907162,216695.9990932944,-1.8189894035458565e-12,31.415926530162412,31.415637994470114
160,0.00011906354515050168,1498.3659713498207,218226.47471987683,-3.637978807091713e-12,31.4159265301624,31.41563799466311
160,0.0001197324414715719,1502.7681304828347,219742.94317646677,-3.637978807091713e-12,31.4159265301624,31.415637994856112
160,0.00012,1504.5166804245496,220345.58761875564,-1.8189894035458565e-12,31.4159265301624,31.41563799493331
160,0.00012040133779264214,1507.1267765966543,221245.74200686853,-1.8189894035458565e-12,31.415926530162395,31.415637995049106
160,0.00012107023411371238,1511.443343178372,222735.30092391785,-1.8189894035458565e-12,31.415926530162395,31.4156379952421
160,0.00012173913043478261,1515.7187008584845,224211.60879470577,-7.275957614183426e-12,31.415926530162384,31.415637995435098
160,0.00012240802675585283,1519.9538934789812,225675.15478349692,-1.8189894035458565e-12,31.41592653016238,31.4156379956281
160,0.00012307692307692307,1523.9818778143717,226834.08352016466,-1.8189894035458565e-12,31.41592653016238,31.415637995821097
160,0.0001237458193979933,1527.558775863694,227700.81269333506,-1.8189894035458565e-12,31.415926530162377,31.41563799601409
160,0.00012441471571906354,1530.4075575358916,228455.54490100185,-7.275957614183426e-12,31.415926530162377,31.415637996207085
160,0.00012508361204013378,1532.926922340647,229104.7949898974,-3.637978807091713e-12,31.415926530162377,31.41563799640008
160,0.00012575250836120401,1535.1393586721852,229692.60698155063,-1.4551915228366852e-11,31.415926530162366,31.415637996593073
160,0.00012642140468227425,1537.070556679252,230235.17229141833,-1.8189894035458565e-12,31.415926530162366,31.41563799678607
160,0.0001270903010033445,1538.8446382150573,230738.0273044599,-3.637978807091713e-12,31.415926530162356,31.415637996979065
160,0.00012775919732441472,1540.501080882958,231207.86094125308,-7.275957614183426e-12,31.415926530162352,31.41563799717206
